code_etb,etablissement,wilaya,is_national,wilaya_confidence,code_fil,filiere,min1,min2,min3,annee,source_pdf,source_page
C99,RECRUTEMENT NATIONAL,,True,national,P01MAL01,MEDECINE,16.27,16.75,17.25,2022,moy_min_bac2022.pdf,1
C99,RECRUTEMENT NATIONAL,,True,national,P02MAL01,PHARMACIE,15.78,16.24,16.73,2022,moy_min_bac2022.pdf,1
C99,RECRUTEMENT NATIONAL,,True,national,P03MAL01,MEDECINE DENTAIRE,16.19,16.67,17.16,2022,moy_min_bac2022.pdf,1
P73,ECOLE NATIONALE SUPERIEURE D AGRICULTURE SAHARIENNE D ADRAR,ADRAR,False,fallback_scan,D00CAN12,CP SP ECOLE NATIONALE SUPERIEURE D AGRICULTURE SAHARIENNE D ADRAR,13.12,13.42,,2022,moy_min_bac2022.pdf,1
U12,UNIV. ADRAR,ADRAR,False,univ_prefix,A00LAL01,SCIENCES ET TECHNOLOGIES,8.86,9.43,,2022,moy_min_bac2022.pdf,1
U12,UNIV. ADRAR,ADRAR,False,univ_prefix,B00LAL01,SCIENCES DE LA MATIERE,9.03,,,2022,moy_min_bac2022.pdf,1
U12,UNIV. ADRAR,ADRAR,False,univ_prefix,C01LAL01,INFORMATIQUE,10.89,11.4,,2022,moy_min_bac2022.pdf,1
U12,UNIV. ADRAR,ADRAR,False,univ_prefix,C02LAL01,MATHEMATIQUES,8.03,7.68,,2022,moy_min_bac2022.pdf,1
U12,UNIV. ADRAR,ADRAR,False,univ_prefix,D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,9.89,11.05,12.93,2022,moy_min_bac2022.pdf,1
U12,UNIV. ADRAR,ADRAR,False,univ_prefix,F00LAL02,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",9.5,9.62,10.03,2022,moy_min_bac2022.pdf,1
U12,UNIV. ADRAR,ADRAR,False,univ_prefix,G01LAL02,SCIENCES POLITIQUES,11.03,,,2022,moy_min_bac2022.pdf,1
U12,UNIV. ADRAR,ADRAR,False,univ_prefix,G02LAL01,DROIT,9.86,10.76,11.77,2022,moy_min_bac2022.pdf,1
U12,UNIV. ADRAR,ADRAR,False,univ_prefix,H01LAL01,LANGUE FRANCAISE,11.03,11.15,11.11,2022,moy_min_bac2022.pdf,1
U12,UNIV. ADRAR,ADRAR,False,univ_prefix,H06LAL01,LANGUE ANGLAISE,11.11,11.02,11.11,2022,moy_min_bac2022.pdf,1
U12,UNIV. ADRAR,ADRAR,False,univ_prefix,I17LAL02,SCIENCES HUMAINES,9.65,10.48,,2022,moy_min_bac2022.pdf,1
U12,UNIV. ADRAR,ADRAR,False,univ_prefix,I19LAL01,SCIENCES SOCIALES,10.35,11.7,11.83,2022,moy_min_bac2022.pdf,1
U12,UNIV. ADRAR,ADRAR,False,univ_prefix,I20LAL01,SCIENCES ISLAMIQUES,9.5,9.58,,2022,moy_min_bac2022.pdf,1
U12,UNIV. ADRAR,ADRAR,False,univ_prefix,L00LAL01,LANGUE ET LITTERATURE ARABES,9.5,9.51,,2022,moy_min_bac2022.pdf,1
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,A00LAL04,SCIENCES ET TECHNOLOGIES,8.69,9.29,,2022,moy_min_bac2022.pdf,1
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,B00LAL03,SCIENCES DE LA MATIERE,7.37,,,2022,moy_min_bac2022.pdf,1
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,C01LAL03,INFORMATIQUE,12.06,12.62,,2022,moy_min_bac2022.pdf,1
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,C02LAL03,MATHEMATIQUES,8.9,9.25,,2022,moy_min_bac2022.pdf,1
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,D00LAL03,SCIENCES DE LA NATURE ET DE LA VIE,10.64,12.23,12.14,2022,moy_min_bac2022.pdf,1
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,E03LAL02,GEOLOGIE,8.21,,9.59,2022,moy_min_bac2022.pdf,1
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,F00LAL03,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",9.72,10.62,11.29,2022,moy_min_bac2022.pdf,2
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,G01LAL03,SCIENCES POLITIQUES,11.0,11.59,11.83,2022,moy_min_bac2022.pdf,2
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,G02LAL01,DROIT,10.06,10.72,11.7,2022,moy_min_bac2022.pdf,2
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,H01LAL03,LANGUE FRANCAISE,11.18,11.89,12.73,2022,moy_min_bac2022.pdf,2
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,H06LAL01,LANGUE ANGLAISE,11.96,12.77,13.68,2022,moy_min_bac2022.pdf,2
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,I17LAL02,SCIENCES HUMAINES,9.5,9.5,,2022,moy_min_bac2022.pdf,2
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,I19LAL03,SCIENCES SOCIALES,9.68,10.72,11.04,2022,moy_min_bac2022.pdf,2
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,J00LAL01,SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ET SPORTIVES,11.0,,,2022,moy_min_bac2022.pdf,2
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,L00LAL02,LANGUE ET LITTERATURE ARABES,9.5,9.5,,2022,moy_min_bac2022.pdf,2
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,N01LAL01,GESTION DES TECHNIQUES URBAINES,11.03,,,2022,moy_min_bac2022.pdf,2
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,N05IAL02,ARCHITECTURE,13.03,,,2022,moy_min_bac2022.pdf,2
C43,C. UNIV. AFLOU,,False,A_VERIFIER,C01LAL02,INFORMATIQUE,11.1,10.67,,2022,moy_min_bac2022.pdf,2
C43,C. UNIV. AFLOU,,False,A_VERIFIER,F00LAL01,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",9.82,,9.52,2022,moy_min_bac2022.pdf,2
C43,C. UNIV. AFLOU,,False,A_VERIFIER,G02LAL02,DROIT,10.09,12.7,11.68,2022,moy_min_bac2022.pdf,2
C43,C. UNIV. AFLOU,,False,A_VERIFIER,H01LAL02,LANGUE FRANCAISE,11.13,11.03,11.0,2022,moy_min_bac2022.pdf,2
C43,C. UNIV. AFLOU,,False,A_VERIFIER,I17LAL02,SCIENCES HUMAINES,9.52,10.47,,2022,moy_min_bac2022.pdf,2
C43,C. UNIV. AFLOU,,False,A_VERIFIER,I19LAL02,SCIENCES SOCIALES,9.78,12.44,11.44,2022,moy_min_bac2022.pdf,2
C43,C. UNIV. AFLOU,,False,A_VERIFIER,L00LAL01,LANGUE ET LITTERATURE ARABES,9.5,9.66,,2022,moy_min_bac2022.pdf,2
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,A00LAL01,SCIENCES ET TECHNOLOGIES,7.94,7.61,,2022,moy_min_bac2022.pdf,2
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,A00TCL02,SCIENCES ET TECHNOLOGIES (INGENIEUR),12.02,13.1,,2022,moy_min_bac2022.pdf,2
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,A05IAN01,GENIE CIVIL,12.01,13.03,,2022,moy_min_bac2022.pdf,2
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,A15IAN01,TRAVAUX PUBLICS,12.03,13.07,,2022,moy_min_bac2022.pdf,2
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,B00LAL01,SCIENCES DE LA MATIERE,8.52,,,2022,moy_min_bac2022.pdf,2
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,C01LAL03,INFORMATIQUE,9.83,7.7,,2022,moy_min_bac2022.pdf,2
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,C01TCL02,INFORMATIQUE (INGENIEUR),14.08,14.39,,2022,moy_min_bac2022.pdf,3
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,C02LAL03,MATHEMATIQUES,9.83,8.57,,2022,moy_min_bac2022.pdf,3
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,8.0,11.81,11.19,2022,moy_min_bac2022.pdf,3
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,F00LAL02,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",9.5,9.57,9.52,2022,moy_min_bac2022.pdf,3
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,G01LAL01,SCIENCES POLITIQUES,,,,2022,moy_min_bac2022.pdf,3
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,G02LAL03,DROIT,9.81,10.5,12.06,2022,moy_min_bac2022.pdf,3
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,H01LAL01,LANGUE FRANCAISE,11.08,11.01,11.08,2022,moy_min_bac2022.pdf,3
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,H02LAL01,LANGUE ESPAGNOLE,11.03,,,2022,moy_min_bac2022.pdf,3
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,H06LAL01,LANGUE ANGLAISE,11.35,12.07,12.93,2022,moy_min_bac2022.pdf,3
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,I17LAL01,SCIENCES HUMAINES,9.5,11.35,,2022,moy_min_bac2022.pdf,3
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,I19LAL01,SCIENCES SOCIALES,10.07,10.94,11.57,2022,moy_min_bac2022.pdf,3
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,I20LAL01,SCIENCES ISLAMIQUES,11.14,11.92,,2022,moy_min_bac2022.pdf,3
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,J00LAL01,SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ET SPORTIVES,11.02,,,2022,moy_min_bac2022.pdf,3
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,L00LAL02,LANGUE ET LITTERATURE ARABES,9.5,9.67,,2022,moy_min_bac2022.pdf,3
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,N01LAL01,GESTION DES TECHNIQUES URBAINES,11.01,,,2022,moy_min_bac2022.pdf,3
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,N02IAN01,METIERS DE LA VILLE,9.52,,,2022,moy_min_bac2022.pdf,3
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,N05IAL01,ARCHITECTURE,13.0,,,2022,moy_min_bac2022.pdf,3
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,A00LAL01,SCIENCES ET TECHNOLOGIES,7.93,8.29,,2022,moy_min_bac2022.pdf,3
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,B00LAL01,SCIENCES DE LA MATIERE,8.16,,,2022,moy_min_bac2022.pdf,3
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,C01LAL01,INFORMATIQUE,10.26,10.64,,2022,moy_min_bac2022.pdf,3
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,C02LAL01,MATHEMATIQUES,8.81,8.35,,2022,moy_min_bac2022.pdf,3
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,8.65,9.75,9.93,2022,moy_min_bac2022.pdf,3
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,E01LAL02,GEOGRAPHIE ET AMENAGEMENT DU TERRITOIRE,9.05,7.1,9.83,2022,moy_min_bac2022.pdf,3
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,E03LAL01,GEOLOGIE,8.29,,9.59,2022,moy_min_bac2022.pdf,3
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,F00LAL01,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",9.5,10.07,10.81,2022,moy_min_bac2022.pdf,4
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,G01LAL02,SCIENCES POLITIQUES,11.13,11.36,11.02,2022,moy_min_bac2022.pdf,4
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,G02LAL01,DROIT,10.18,10.82,11.63,2022,moy_min_bac2022.pdf,4
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,H01LAL01,LANGUE FRANCAISE,11.03,11.05,11.01,2022,moy_min_bac2022.pdf,4
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,H06LAL01,LANGUE ANGLAISE,11.01,11.77,12.47,2022,moy_min_bac2022.pdf,4
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,I17LAL01,SCIENCES HUMAINES,9.76,10.45,,2022,moy_min_bac2022.pdf,4
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,I19LAL01,SCIENCES SOCIALES,10.33,11.12,11.76,2022,moy_min_bac2022.pdf,4
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,J00LAL01,SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ET SPORTIVES,11.03,,,2022,moy_min_bac2022.pdf,4
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,L00LAL03,LANGUE ET LITTERATURE ARABES,9.5,9.5,,2022,moy_min_bac2022.pdf,4
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,N01FPN04,GESTION DES TECHNIQUES URBAINES,10.64,11.19,,2022,moy_min_bac2022.pdf,4
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,N01LAL01,GESTION DES TECHNIQUES URBAINES,11.0,,,2022,moy_min_bac2022.pdf,4
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,N05IAL01,ARCHITECTURE,13.1,,,2022,moy_min_bac2022.pdf,4
E50,UNIV. OUM EL BOUAGHI – I.S.T.A,OUM EL BOUAGHI,False,univ_prefix,A20TPN01,TELECOMMUNICATIONS,12.82,13.48,,2022,moy_min_bac2022.pdf,4
E50,UNIV. OUM EL BOUAGHI – I.S.T.A,OUM EL BOUAGHI,False,univ_prefix,B02TPN01,PHYSIQUE,12.1,12.6,,2022,moy_min_bac2022.pdf,4
E50,UNIV. OUM EL BOUAGHI – I.S.T.A,OUM EL BOUAGHI,False,univ_prefix,D07TPN03,SCIENCES ALIMENTAIRES,12.04,12.15,12.05,2022,moy_min_bac2022.pdf,4
E50,UNIV. OUM EL BOUAGHI – I.S.T.A,OUM EL BOUAGHI,False,univ_prefix,F00TPN02,SCIENCES DE GESTION SCIENCES FINANCIERES ET COMPTABILITE,13.28,14.1,,2022,moy_min_bac2022.pdf,4
E44,C . UNIV BARIKA,,False,A_VERIFIER,A00LAL04,SCIENCES ET TECHNOLOGIES,8.01,8.0,,2022,moy_min_bac2022.pdf,4
E44,C . UNIV BARIKA,,False,A_VERIFIER,C01LAL02,INFORMATIQUE,9.7,7.39,,2022,moy_min_bac2022.pdf,4
E44,C . UNIV BARIKA,,False,A_VERIFIER,C02LAL02,MATHEMATIQUES,11.59,7.87,,2022,moy_min_bac2022.pdf,4
E44,C . UNIV BARIKA,,False,A_VERIFIER,F00LAL03,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",9.51,9.91,9.51,2022,moy_min_bac2022.pdf,4
E44,C . UNIV BARIKA,,False,A_VERIFIER,G02LAL02,DROIT,9.5,9.51,9.89,2022,moy_min_bac2022.pdf,4
E44,C . UNIV BARIKA,,False,A_VERIFIER,H01LAL03,LANGUE FRANCAISE,11.03,11.32,11.33,2022,moy_min_bac2022.pdf,4
E44,C . UNIV BARIKA,,False,A_VERIFIER,H06LAL03,LANGUE ANGLAISE,11.05,11.0,11.07,2022,moy_min_bac2022.pdf,4
E44,C . UNIV BARIKA,,False,A_VERIFIER,I17LAL02,SCIENCES HUMAINES,9.65,10.06,,2022,moy_min_bac2022.pdf,5
E44,C . UNIV BARIKA,,False,A_VERIFIER,I19LAL03,SCIENCES SOCIALES,9.52,9.71,9.78,2022,moy_min_bac2022.pdf,5
E44,C . UNIV BARIKA,,False,A_VERIFIER,L00LAL03,LANGUE ET LITTERATURE ARABES,9.6,9.5,,2022,moy_min_bac2022.pdf,5
W92,E.N.S DES ENERGIES RENOUVELABLES DE L ENVIRONNEMENT ET DU DEVELOPPEMENT DURABLE BATNA,BATNA,False,fallback_scan,A00CAN12,CP ST ECOLE NATIONALE SUPERIEURE DES ENERGIES RENOUVELABLES DE ENVIRONNEMENT DU DEVELOPPEMENT DURABL,15.17,15.91,,2022,moy_min_bac2022.pdf,5
E39,INSTITUT VETERINAIRE UNIV.BATNA 1,BATNA,False,univ_prefix,P04VAN03,SCIENCES VETERINAIRES,12.8,,14.09,2022,moy_min_bac2022.pdf,5
E08,UNIV. BATNA 1,BATNA,False,univ_prefix,B00LAL01,SCIENCES DE LA MATIERE,9.8,,,2022,moy_min_bac2022.pdf,5
E08,UNIV. BATNA 1,BATNA,False,univ_prefix,F00LAL01,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",9.51,10.3,11.02,2022,moy_min_bac2022.pdf,5
E08,UNIV. BATNA 1,BATNA,False,univ_prefix,G01LAL01,SCIENCES POLITIQUES,11.03,11.2,12.02,2022,moy_min_bac2022.pdf,5
E08,UNIV. BATNA 1,BATNA,False,univ_prefix,G02LAL01,DROIT,9.8,10.44,11.27,2022,moy_min_bac2022.pdf,5
E08,UNIV. BATNA 1,BATNA,False,univ_prefix,I17LAL01,SCIENCES HUMAINES,9.5,9.5,,2022,moy_min_bac2022.pdf,5
E08,UNIV. BATNA 1,BATNA,False,univ_prefix,I19LAL01,SCIENCES SOCIALES,9.81,11.14,11.19,2022,moy_min_bac2022.pdf,5
E08,UNIV. BATNA 1,BATNA,False,univ_prefix,I20LAL01,SCIENCES ISLAMIQUES,9.56,10.23,,2022,moy_min_bac2022.pdf,5
E08,UNIV. BATNA 1,BATNA,False,univ_prefix,L00LAL01,LANGUE ET LITTERATURE ARABES,9.5,9.5,,2022,moy_min_bac2022.pdf,5
E08,UNIV. BATNA 1,BATNA,False,univ_prefix,M00LAL01,LANGUE ET CULTURE AMAZIGHES,9.5,9.5,,2022,moy_min_bac2022.pdf,5
E08,UNIV. BATNA 1,BATNA,False,univ_prefix,N01FPN01,GESTION DES TECHNIQUES URBAINES,10.27,,,2022,moy_min_bac2022.pdf,5
E08,UNIV. BATNA 1,BATNA,False,univ_prefix,N02FPN01,METIERS DE LA VILLE,9.61,,,2022,moy_min_bac2022.pdf,5
E08,UNIV. BATNA 1,BATNA,False,univ_prefix,N05IAL01,ARCHITECTURE,13.01,,,2022,moy_min_bac2022.pdf,5
E51,UNIV. BATNA 1 (SCIENCES AGRONOMIQUES),BATNA,False,univ_prefix,D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,7.91,10.44,9.52,2022,moy_min_bac2022.pdf,5
E45,UNIV. BATNA 2,BATNA,False,univ_prefix,A00LAL01,SCIENCES ET TECHNOLOGIES,9.41,10.08,,2022,moy_min_bac2022.pdf,5
E45,UNIV. BATNA 2,BATNA,False,univ_prefix,A00TCL01,SCIENCES ET TECHNOLOGIES (INGENIEUR),12.0,13.01,,2022,moy_min_bac2022.pdf,5
E45,UNIV. BATNA 2,BATNA,False,univ_prefix,A21LAN01,HYGIENE ET SECURITE INDUSTRIELLE,12.91,13.54,,2022,moy_min_bac2022.pdf,5
E45,UNIV. BATNA 2,BATNA,False,univ_prefix,C01LAL01,INFORMATIQUE,13.07,13.71,,2022,moy_min_bac2022.pdf,5
E45,UNIV. BATNA 2,BATNA,False,univ_prefix,C01TCL01,INFORMATIQUE (INGENIEUR),14.31,15.01,,2022,moy_min_bac2022.pdf,5
E45,UNIV. BATNA 2,BATNA,False,univ_prefix,C02LAL01,MATHEMATIQUES,11.07,11.8,,2022,moy_min_bac2022.pdf,6
E45,UNIV. BATNA 2,BATNA,False,univ_prefix,E01LAL02,GEOGRAPHIE ET AMENAGEMENT DU TERRITOIRE,7.99,9.2,9.52,2022,moy_min_bac2022.pdf,6
E45,UNIV. BATNA 2,BATNA,False,univ_prefix,E03LAL01,GEOLOGIE,8.19,7.95,9.5,2022,moy_min_bac2022.pdf,6
E45,UNIV. BATNA 2,BATNA,False,univ_prefix,H01LAL01,LANGUE FRANCAISE,11.01,11.1,11.01,2022,moy_min_bac2022.pdf,6
E45,UNIV. BATNA 2,BATNA,False,univ_prefix,H03IAN05,"TRADUCTION INTERPRETARIAT (ARABE, FRANCAIS, ANGLAIS)",13.36,,,2022,moy_min_bac2022.pdf,6
E45,UNIV. BATNA 2,BATNA,False,univ_prefix,H06LAL01,LANGUE ANGLAISE,12.11,12.88,13.79,2022,moy_min_bac2022.pdf,6
E45,UNIV. BATNA 2,BATNA,False,univ_prefix,J00LAL01,SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ET SPORTIVES,11.0,,,2022,moy_min_bac2022.pdf,6
E52,UNIV. BATNA 2 (SCIENCES BIOLOGIQUES),BATNA,False,univ_prefix,D00LAL03,SCIENCES DE LA NATURE ET DE LA VIE,11.43,12.23,13.51,2022,moy_min_bac2022.pdf,6
W93,E.S EN SCIENCES ET TECHNOLOGIES DE L INFORMATIQUE ET DU NUMERIQUE BEJAIA,BEJAIA,False,fallback_scan,C00CAN03,CP INF ECOLE SUPERIEURE EN SCIENCES ET TECHNOLOGIES DE L INFORMATIQUE ET DU NUMERIQUE BEJAIA,17.06,17.55,18.11,2022,moy_min_bac2022.pdf,6
C19,UNIV. BEJAIA,BEJAIA,False,univ_prefix,A00LAL02,SCIENCES ET TECHNOLOGIES,8.79,9.4,,2022,moy_min_bac2022.pdf,6
C19,UNIV. BEJAIA,BEJAIA,False,univ_prefix,A00TCL02,SCIENCES ET TECHNOLOGIES (INGENIEUR),12.6,13.48,,2022,moy_min_bac2022.pdf,6
C19,UNIV. BEJAIA,BEJAIA,False,univ_prefix,A12LAL01,HYDRAULIQUE,12.04,12.88,,2022,moy_min_bac2022.pdf,6
C19,UNIV. BEJAIA,BEJAIA,False,univ_prefix,B00LAL01,SCIENCES DE LA MATIERE,7.14,,,2022,moy_min_bac2022.pdf,6
C19,UNIV. BEJAIA,BEJAIA,False,univ_prefix,C01LAL01,INFORMATIQUE,14.07,14.77,,2022,moy_min_bac2022.pdf,6
C19,UNIV. BEJAIA,BEJAIA,False,univ_prefix,C01TCL02,INFORMATIQUE (INGENIEUR),15.48,16.11,,2022,moy_min_bac2022.pdf,6
C19,UNIV. BEJAIA,BEJAIA,False,univ_prefix,C02LAL01,MATHEMATIQUES,9.05,9.39,,2022,moy_min_bac2022.pdf,6
C19,UNIV. BEJAIA,BEJAIA,False,univ_prefix,D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,8.03,9.47,9.51,2022,moy_min_bac2022.pdf,6
C19,UNIV. BEJAIA,BEJAIA,False,univ_prefix,D07FPN01,SCIENCES ALIMENTAIRES,11.71,13.08,,2022,moy_min_bac2022.pdf,6
C19,UNIV. BEJAIA,BEJAIA,False,univ_prefix,D07IAN01,SCIENCES ALIMENTAIRES,12.01,,,2022,moy_min_bac2022.pdf,6
C19,UNIV. BEJAIA,BEJAIA,False,univ_prefix,F00LAL02,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",9.5,10.23,11.05,2022,moy_min_bac2022.pdf,6
C19,UNIV. BEJAIA,BEJAIA,False,univ_prefix,G02LAL01,DROIT,9.5,9.53,9.62,2022,moy_min_bac2022.pdf,6
C19,UNIV. BEJAIA,BEJAIA,False,univ_prefix,H01LAL01,LANGUE FRANCAISE,12.36,13.17,14.11,2022,moy_min_bac2022.pdf,6
C19,UNIV. BEJAIA,BEJAIA,False,univ_prefix,H03IAN11,"TRADUCTION INTERPRETARIAT (ARABE, FRANCAIS, AMAZIGH)",12.48,,,2022,moy_min_bac2022.pdf,7
C19,UNIV. BEJAIA,BEJAIA,False,univ_prefix,H06LAL01,LANGUE ANGLAISE,13.15,14.07,15.05,2022,moy_min_bac2022.pdf,7
C19,UNIV. BEJAIA,BEJAIA,False,univ_prefix,I17LAL01,SCIENCES HUMAINES,10.68,11.82,,2022,moy_min_bac2022.pdf,7
C19,UNIV. BEJAIA,BEJAIA,False,univ_prefix,I19LAL01,SCIENCES SOCIALES,10.97,11.81,12.65,2022,moy_min_bac2022.pdf,7
C19,UNIV. BEJAIA,BEJAIA,False,univ_prefix,J00LAL01,SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ET SPORTIVES,11.1,,,2022,moy_min_bac2022.pdf,7
C19,UNIV. BEJAIA,BEJAIA,False,univ_prefix,L00LAL01,LANGUE ET LITTERATURE ARABES,9.5,9.67,,2022,moy_min_bac2022.pdf,7
C19,UNIV. BEJAIA,BEJAIA,False,univ_prefix,M00LAL01,LANGUE ET CULTURE AMAZIGHES,10.68,11.63,,2022,moy_min_bac2022.pdf,7
C19,UNIV. BEJAIA,BEJAIA,False,univ_prefix,N05IAL01,ARCHITECTURE,14.29,,,2022,moy_min_bac2022.pdf,7
E13,UNIV. BISKRA,BISKRA,False,univ_prefix,A00LAL03,SCIENCES ET TECHNOLOGIES,7.51,7.64,,2022,moy_min_bac2022.pdf,7
E13,UNIV. BISKRA,BISKRA,False,univ_prefix,A12LAL02,HYDRAULIQUE,8.91,9.42,,2022,moy_min_bac2022.pdf,7
E13,UNIV. BISKRA,BISKRA,False,univ_prefix,A16LAN01,ELECTROTECHNIQUE (ENERGIES RENOUVELABLES),12.0,12.01,,2022,moy_min_bac2022.pdf,7
E13,UNIV. BISKRA,BISKRA,False,univ_prefix,B00LAL01,SCIENCES DE LA MATIERE,8.11,,,2022,moy_min_bac2022.pdf,7
E13,UNIV. BISKRA,BISKRA,False,univ_prefix,B02FPN01,PHYSIQUE,11.49,12.05,12.63,2022,moy_min_bac2022.pdf,7
E13,UNIV. BISKRA,BISKRA,False,univ_prefix,C01LAL01,INFORMATIQUE,9.97,10.37,,2022,moy_min_bac2022.pdf,7
E13,UNIV. BISKRA,BISKRA,False,univ_prefix,C02LAL01,MATHEMATIQUES,9.64,7.92,,2022,moy_min_bac2022.pdf,7
E13,UNIV. BISKRA,BISKRA,False,univ_prefix,D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,8.2,9.77,9.67,2022,moy_min_bac2022.pdf,7
E13,UNIV. BISKRA,BISKRA,False,univ_prefix,D01FPN01,BIOTECHNOLOGIE,,,,2022,moy_min_bac2022.pdf,7
E13,UNIV. BISKRA,BISKRA,False,univ_prefix,E01LAL01,GEOGRAPHIE ET AMENAGEMENT DU TERRITOIRE,9.0,,9.53,2022,moy_min_bac2022.pdf,7
E13,UNIV. BISKRA,BISKRA,False,univ_prefix,F00LAL02,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",9.5,9.5,9.73,2022,moy_min_bac2022.pdf,7
E13,UNIV. BISKRA,BISKRA,False,univ_prefix,G01LAL01,SCIENCES POLITIQUES,11.04,,,2022,moy_min_bac2022.pdf,7
